
=== A new 24 hour measurement started at: 2023-02-27 21:18:01===
=== 24h Measurement finished at: 2023-02-27 23:59:56 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-02-27 23:59:58===
=== 24h Measurement finished at: 2023-02-28 23:59:56 with power use: 25.08 Wh ===
=== A new 24 hour measurement started at: 2023-02-28 23:59:58===
=== 24h Measurement finished at: 2023-03-01 23:59:55 with power use: 2404.65 Wh ===
=== A new 24 hour measurement started at: 2023-03-01 23:59:57===
=== A new 24 hour measurement started at: 2023-03-02 13:39:28===
=== 24h Measurement finished at: 2023-03-02 23:59:56 with power use: 982.42 Wh ===
=== A new 24 hour measurement started at: 2023-03-02 23:59:58===
=== 24h Measurement finished at: 2023-03-03 23:59:55 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-03-03 23:59:57===
=== 24h Measurement finished at: 2023-03-05 23:59:55 with power use: 1957.15 Wh ===
=== A new 24 hour measurement started at: 2023-03-05 23:59:58===
2023-03-06 18:18:21	1678126702	0.31	0.371	0.287	0.125	5
2023-03-06 18:18:22	1678126703	0.28	0.371	0.287	0.125	5
2023-03-06 18:18:23	1678126704	0.28	0.371	0.287	0.125	5
2023-03-06 18:18:24	1678126705	0.28	0.371	0.287	0.125	5
2023-03-06 18:18:25	1678126706	0.31	0.371	0.287	0.125	5
2023-03-06 18:18:26	1678126707	0.34	0.371	0.287	0.125	5
2023-03-06 18:18:27	1678126708	0.34	0.371	0.287	0.125	5
2023-03-06 18:18:28	1678126709	0.34	0.371	0.287	0.125	5
2023-03-06 18:18:29	1678126710	0.33	0.371	0.287	0.125	5
2023-03-06 18:18:30	1678126711	0.33	0.371	0.287	0.125	5
2023-03-06 18:18:31	1678126712	0.32	0.371	0.287	0.125	5
2023-03-06 18:18:32	1678126713	0.32	0.371	0.287	0.125	5
2023-03-06 18:18:33	1678126714	0.32	0.371	0.287	0.125	5
2023-03-06 18:18:35	1678126715	0.41	0.371	0.287	0.125	5
2023-03-06 18:18:36	1678126716	0.45	0.371	0.287	0.125	5
2023-03-06 18:18:37	1678126717	0.45	0.371	0.287	0.125	5
2023-03-06 18:18:38	1678126718	0.45	0.371	0.287	0.125	5
2023-03-06 18:18:39	1678126719	0.38	0.371	0.287	0.125	5
2023-03-06 18:18:40	1678126720	0.38	0.371	0.287	0.125	5
2023-03-06 18:18:41	1678126721	0.36	0.371	0.287	0.125	5
